日期,收盘,pred,strategy_cum,hold_cum
2011-09-09,3.09,1,-0.2890070482161313,0.774436090225578
2011-09-13,2.93,1,-0.28802067603791925,0.7343358395990109
2011-09-14,2.92,1,-0.2850615595032831,0.7318295739348505
2011-09-15,2.89,1,-0.28407518732507103,0.7243107769423692
2011-09-16,2.88,1,-0.2791433264340108,0.7218045112782088
2011-09-19,2.83,1,-0.2732250933647385,0.7092731829574066
2011-09-20,2.77,1,-0.283088815146859,0.694235588972444
2011-09-21,2.87,1,-0.26730686029546613,0.7192982456140485
2011-09-22,2.71,1,-0.2534976498004974,0.6791979949874813
2011-09-23,2.57,1,-0.23278383405804431,0.6441102756892351
2011-09-26,2.36,1,-0.23475657841446843,0.5914786967418657
2011-09-27,2.38,1,-0.22982471752340822,0.5964912280701866
2011-09-28,2.33,1,-0.21207001831559127,0.5839598997493844
2011-09-29,2.15,1,-0.21700187920665154,0.5388471177944963
2011-09-30,2.2,1,-0.21601550702843947,0.5513784461152986
2011-10-10,2.19,1,-0.21897462356307565,0.5488721804511382
2011-10-11,2.22,1,-0.23278383405804434,0.5563909774436195
2011-10-12,2.36,1,-0.23968843930552874,0.5914786967418657
2011-10-13,2.43,1,-0.23475657841446845,0.6090225563909889
2011-10-14,2.38,1,-0.23574295059268055,0.5964912280701866
2011-10-17,2.39,1,-0.21897462356307565,0.5989974937343472
2011-10-18,2.22,1,-0.21404276267201536,0.5563909774436195
2011-10-19,2.17,1,-0.2002335521770466,0.5438596491228173
2011-10-20,2.03,1,-0.19332894692956226,0.508771929824571
2011-10-21,1.96,1,-0.20220629653347072,0.49122807017544784
2011-10-24,2.05,0,-0.20220629653347072,0.5137844611528919
2011-10-25,2.17,1,-0.22736560531874128,0.5438596491228173
2011-10-26,2.44,0,-0.22736560531874128,0.6115288220551494
2011-10-27,2.39,1,-0.23497616951351089,0.5989974937343472
2011-10-28,2.47,1,-0.2273656053187413,0.6190476190476308
2011-10-31,2.39,1,-0.22546296427004892,0.5989974937343473
2011-11-01,2.37,0,-0.22546296427004892,0.5939849624060264
2011-11-02,2.42,0,-0.22546296427004892,0.6065162907268286
2011-11-03,2.46,0,-0.22546296427004892,0.6165413533834703
2011-11-04,2.56,1,-0.23074725249512817,0.6416040100250748
2011-11-07,2.62,1,-0.23250868190348792,0.6566416040100376
2011-11-08,2.64,0,-0.23250868190348792,0.6616541353383584
2011-11-09,2.64,0,-0.23250868190348792,0.6616541353383584
2011-11-10,2.51,1,-0.2315823524935139,0.6290726817042724
2011-11-11,2.5,0,-0.2315823524935139,0.6265664160401121
2011-11-14,2.61,0,-0.2315823524935139,0.654135338345877
2011-11-15,2.57,1,-0.22257136601516708,0.6441102756892352
2011-11-16,2.47,1,-0.21896697142382834,0.6190476190476308
2011-11-17,2.43,0,-0.21896697142382834,0.609022556390989
2011-11-18,2.31,0,-0.21896697142382834,0.5789473684210636
2011-11-21,2.29,0,-0.21896697142382834,0.5739348370927428
2011-11-22,2.28,1,-0.21512544560937524,0.5714285714285824
2011-11-23,2.24,1,-0.2103235383413088,0.5614035087719407
2011-11-24,2.19,1,-0.2103235383413088,0.5488721804511384
2011-11-25,2.19,1,-0.21128391979492211,0.5488721804511384
2011-11-28,2.2,1,-0.22088773433105488,0.551378446115299
2011-11-29,2.3,1,-0.2045612496196291,0.5764411027569033
2011-11-30,2.13,1,-0.2199273528774416,0.5338345864661758
2011-12-01,2.29,1,-0.21800658997021508,0.573934837092743
2011-12-02,2.27,1,-0.21032353834130882,0.5689223057644222
2011-12-05,2.19,1,-0.20360086816601586,0.5488721804511385
2011-12-06,2.12,1,-0.2045612496196291,0.5313283208020154
2011-12-07,2.13,1,-0.20360086816601586,0.5338345864661758
2011-12-08,2.12,1,-0.19975934235156276,0.5313283208020154
2011-12-09,2.08,0,-0.19975934235156276,0.5213032581453737
2011-12-12,2.02,1,-0.18888135836212122,0.5062656641604111
2011-12-13,1.91,1,-0.18492572782050615,0.4786967418546461
2011-12-14,1.87,1,-0.1651475751124306,0.4686716791980044
2011-12-15,1.67,1,-0.17602555910187215,0.4185463659147953
2011-12-16,1.78,0,-0.17602555910187215,0.4461152882205603
2011-12-19,1.71,1,-0.17499616986735828,0.42857142857143715
2011-12-20,1.7,1,-0.1739667806328444,0.4260651629072767
2011-12-21,1.69,1,-0.1708786129293028,0.42355889724311624
2011-12-22,1.66,1,-0.17499616986735828,0.41604010025063487
2011-12-23,1.7,1,-0.17293739139833053,0.4260651629072767
2011-12-26,1.68,1,-0.1677904452257612,0.42105263157895584
2011-12-27,1.63,1,-0.16881983446027507,0.4085213032581536
2011-12-28,1.64,1,-0.16779044522576123,0.41102756892231407
2011-12-29,1.63,0,-0.16779044522576123,0.40852130325815367
2011-12-30,1.68,1,-0.16679169257560789,0.42105263157895595
2012-01-04,1.67,1,-0.16379543462514787,0.4185463659147955
2012-01-05,1.64,0,-0.16379543462514787,0.4110275689223141
2012-01-06,1.66,1,-0.1766227879391655,0.41604010025063504
2012-01-09,1.79,1,-0.19537045816734508,0.44862155388472097
2012-01-10,1.98,1,-0.1993173361101197,0.4962406015037696
2012-01-11,2.02,1,-0.19833061662442605,0.5062656641604113
2012-01-12,2.01,1,-0.18945014125318313,0.5037593984962508
2012-01-13,1.92,1,-0.17958294639624656,0.4812030075188069
2012-01-16,1.82,1,-0.21905172582399307,0.45614035087720245
2012-01-17,2.22,1,-0.21214468942413742,0.5563909774436206
2012-01-18,2.15,1,-0.23089235965231703,0.5388471177944975
2012-01-19,2.34,1,-0.2299056401666234,0.5864661654135461
2012-01-20,2.33,1,-0.23187907913801073,0.5839598997493858
2012-01-30,2.35,0,-0.23187907913801073,0.5889724310777067
2012-01-31,2.3,1,-0.22482188977294087,0.5764411027569044
2012-02-01,2.23,1,-0.23389541895660215,0.5588972431077813
2012-02-02,2.32,0,-0.23389541895660215,0.5814536340852253
2012-02-03,2.36,0,-0.23389541895660215,0.5914786967418671
2012-02-06,2.31,1,-0.22377007614462804,0.5789473684210649
2012-02-07,2.21,1,-0.2419956932061815,0.5538847117794603
2012-02-08,2.39,0,-0.2419956932061815,0.5989974937343485
2012-02-09,2.36,1,-0.2419956932061815,0.5914786967418671
2012-02-10,2.36,0,-0.2419956932061815,0.5914786967418671
2012-02-13,2.39,0,-0.2419956932061815,0.5989974937343486
2012-02-14,2.34,1,-0.24613237172252647,0.5864661654135462
2012-02-15,2.38,0,-0.24613237172252647,0.5964912280701881
2012-02-16,2.34,0,-0.24613237172252647,0.5864661654135462
2012-02-17,2.34,0,-0.24613237172252647,0.5864661654135462
2012-02-20,2.41,1,-0.24511107557430023,0.6040100250626694
2012-02-21,2.4,1,-0.24919626016720522,0.601503759398509
2012-02-22,2.44,1,-0.2624731100941465,0.6115288220551508
2012-02-23,2.57,1,-0.26349440624237275,0.6441102756892367
2012-02-24,2.58,1,-0.264515702390599,0.6466165413533972
2012-02-27,2.59,1,-0.260430517797694,0.6491228070175576
2012-02-28,2.55,1,-0.2665582946870515,0.6390977443609158
2012-02-29,2.61,0,-0.2665582946870515,0.6541353383458784
2012-03-01,2.51,1,-0.26974425040044253,0.6290726817042739
2012-03-02,2.54,1,-0.2654963094492545,0.6365914786967553
2012-03-05,2.5,1,-0.2538144718334873,0.6265664160401135
2012-03-06,2.39,0,-0.2538144718334873,0.5989974937343486
2012-03-07,2.32,1,-0.25819058341682327,0.5814536340852253
2012-03-08,2.36,1,-0.26475475079182725,0.5914786967418671
2012-03-09,2.42,1,-0.2636607228959933,0.6065162907268299
2012-03-12,2.41,1,-0.2636607228959933,0.6040100250626695
2012-03-13,2.41,1,-0.24943836025015131,0.6040100250626695
2012-03-14,2.28,1,-0.23849808129181138,0.5714285714285836
2012-03-15,2.18,1,-0.2428741928751474,0.5463659147869792
2012-03-16,2.22,1,-0.24725030445848334,0.556390977443621
2012-03-19,2.26,1,-0.2395921091876454,0.5664160401002627
2012-03-20,2.19,1,-0.2505323881459854,0.5488721804511396
2012-03-21,2.29,1,-0.23849808129181146,0.5739348370927442
2012-03-23,2.18,0,-0.23849808129181146,0.5463659147869793
2012-03-26,2.17,1,-0.24399342878701455,0.5438596491228188
2012-03-27,2.22,1,-0.22750738630140543,0.5563909774436212
2012-03-28,2.07,1,-0.2154176218119588,0.5187969924812144
2012-03-29,1.96,1,-0.2165166913109994,0.49122807017544945
2012-03-30,1.97,1,-0.22201203880620243,0.4937343358396099
2012-04-05,2.02,1,-0.22091296930716184,0.5062656641604122
2012-04-06,2.01,1,-0.22201203880620246,0.5037593984962517
2012-04-09,2.02,1,-0.22311110830524306,0.5062656641604122
2012-04-10,2.03,0,-0.22311110830524306,0.5087719298245726
2012-04-11,2.09,1,-0.22844869462833506,0.5238095238095354
2012-04-12,2.14,1,-0.2327187636868086,0.5363408521303378
2012-04-13,2.18,1,-0.22631366009909828,0.5463659147869796
2012-04-16,2.12,0,-0.22631366009909828,0.5313283208020169
2012-04-17,2.08,0,-0.22631366009909828,0.5213032581453751
2012-04-18,2.21,0,-0.22631366009909828,0.5538847117794611
2012-04-19,2.17,0,-0.22631366009909828,0.5438596491228193
2012-04-20,2.2,1,-0.22117016782411875,0.5513784461153006
2012-04-23,2.15,1,-0.21911277091412695,0.5388471177944983
2012-04-24,2.13,1,-0.23248585082907366,0.5338345864661774
2012-04-25,2.26,0,-0.23248585082907366,0.5664160401002634
2012-04-26,2.24,0,-0.23248585082907366,0.5614035087719427
2012-04-27,2.16,1,-0.24324908466375295,0.541353383458659
2012-05-02,2.26,0,-0.24324908466375295,0.5664160401002635
2012-05-03,2.23,1,-0.24433988773399398,0.5588972431077821
2012-05-04,2.24,1,-0.245430690804235,0.5614035087719426
2012-05-07,2.25,1,-0.24433988773399398,0.5639097744361029
2012-05-08,2.24,1,-0.23343185703158353,0.5614035087719426
2012-05-09,2.14,0,-0.23343185703158353,0.536340852130338
2012-05-10,2.12,0,-0.23343185703158353,0.5313283208020172
2012-05-11,2.06,1,-0.2277660352589723,0.5162907268170545
2012-05-14,2.01,1,-0.22663287090445008,0.5037593984962522
2012-05-15,2.0,1,-0.21983388477731658,0.5012531328320918
2012-05-16,1.94,1,-0.22549970654992785,0.48621553884712904
2012-05-17,1.99,1,-0.22436654219540558,0.4987468671679314
2012-05-18,1.98,1,-0.22549970654992782,0.4962406015037709
2012-05-21,1.99,1,-0.22663287090445006,0.4987468671679313
2012-05-22,2.0,1,-0.21983388477731655,0.5012531328320917
2012-05-23,1.94,1,-0.21643439171374979,0.486215538847129
2012-05-24,1.91,1,-0.21643439171374979,0.47869674185464756
2012-05-25,1.91,1,-0.22663287090445003,0.47869674185464756
2012-05-29,2.0,1,-0.22323337784088326,0.5012531328320917
2012-05-30,1.97,1,-0.22663287090445,0.49373433583961035
2012-06-01,2.0,1,-0.22776603525897224,0.5012531328320917
2012-06-04,2.01,1,-0.22210021348636103,0.5037593984962522
2012-06-05,1.96,0,-0.22210021348636103,0.49122807017544995
2012-06-06,2.05,0,-0.22210021348636103,0.5137844611528941
2012-06-07,2.0,1,-0.21432670601433837,0.5012531328320918
2012-06-08,1.93,0,-0.21432670601433837,0.4837092731829686
2012-06-11,1.97,1,-0.20997489472470712,0.49373433583961046
2012-06-12,1.93,0,-0.20997489472470712,0.4837092731829686
2012-06-13,1.95,1,-0.207821306060864,0.4887218045112895
2012-06-14,1.93,0,-0.207821306060864,0.4837092731829686
2012-06-15,1.94,1,-0.207821306060864,0.48621553884712904
2012-06-18,1.94,1,-0.20567881836951488,0.48621553884712904
2012-06-19,1.92,0,-0.20567881836951488,0.4812030075188081
2012-06-20,1.92,1,-0.19818011144979303,0.4812030075188081
2012-06-21,1.85,1,-0.18746767299304748,0.463659147869685
2012-06-25,1.75,1,-0.18853891683872204,0.4385964912280804
2012-06-26,1.76,1,-0.1853251853016984,0.44110275689224093
2012-06-27,1.73,1,-0.1810402099190002,0.43358395989975956
2012-06-28,1.69,1,-0.18639642914737295,0.4235588972431178
2012-06-29,1.74,1,-0.1885389168387221,0.4360902255639201
2012-07-02,1.76,1,-0.18746767299304753,0.44110275689224104
2012-07-03,1.75,1,-0.18961016068439662,0.4385964912280806
2012-07-04,1.77,1,-0.18639642914737295,0.44360902255640144
2012-07-05,1.74,1,-0.1928238922214203,0.43609022556392
2012-07-06,1.8,1,-0.18425394145602383,0.4511278195488828
2012-07-09,1.72,1,-0.17889772222765105,0.4310776942355991
2012-07-10,1.67,1,-0.1799689660733256,0.41854636591479677
2012-07-11,1.68,1,-0.18104020991900016,0.4210526315789572
2012-07-12,1.69,0,-0.18104020991900016,0.4235588972431177
2012-07-13,1.7,1,-0.1767804402738472,0.42606516290727814
2012-07-16,1.66,0,-0.1767804402738472,0.4160401002506363
2012-07-17,1.72,1,-0.17472485375903501,0.43107769423559905
2012-07-18,1.7,1,-0.17678044027384718,0.42606516290727814
2012-07-19,1.72,1,-0.174724853759035,0.43107769423559905
2012-07-20,1.7,1,-0.17061368072941063,0.42606516290727814
2012-07-23,1.66,0,-0.17061368072941063,0.4160401002506363
2012-07-24,1.65,0,-0.17061368072941063,0.41353383458647586
2012-07-25,1.65,0,-0.17061368072941063,0.41353383458647586
2012-07-26,1.69,1,-0.17162322913609354,0.4235588972431177
2012-07-27,1.7,1,-0.16354684188263033,0.42606516290727814
2012-07-30,1.62,1,-0.1645563902893132,0.4060150375939945
2012-07-31,1.63,0,-0.1645563902893132,0.4085213032581549
2012-08-01,1.66,1,-0.16059117606547435,0.4160401002506363
2012-08-02,1.62,0,-0.16059117606547435,0.40601503759399454
2012-08-03,1.66,1,-0.1663956764051903,0.4160401002506363
2012-08-06,1.72,0,-0.1663956764051903,0.43107769423559905
2012-08-07,1.95,1,-0.1646890540830858,0.4887218045112896
2012-08-08,1.93,1,-0.16383574292203354,0.4837092731829687
2012-08-09,1.92,0,-0.16383574292203354,0.4812030075188083
2012-08-10,1.91,0,-0.16383574292203354,0.4786967418546479
2012-08-13,1.84,1,-0.16116450798308735,0.46115288220552475
2012-08-14,1.81,1,-0.15671244975151033,0.4536340852130434
2012-08-15,1.76,1,-0.15582203810519493,0.44110275689224104
2012-08-16,1.75,0,-0.15582203810519493,0.4385964912280806
2012-08-17,1.79,1,-0.15321049556711905,0.44862155388472247
2012-08-20,1.76,1,-0.15582203810519496,0.4411027568922411
2012-08-21,1.79,1,-0.15582203810519496,0.4486215538847225
2012-08-22,1.79,1,-0.16365666571942264,0.4486215538847225
2012-08-23,1.88,0,-0.16365666571942264,0.4711779448621667
2012-08-24,1.8,1,-0.16092905462409893,0.4511278195488831
2012-08-27,1.77,0,-0.16092905462409893,0.44360902255640167
2012-08-28,1.74,0,-0.16092905462409893,0.43609022556392024
2012-08-29,1.7,1,-0.1590357716285213,0.4260651629072784
2012-08-30,1.68,1,-0.15524920563736605,0.4210526315789575
2012-08-31,1.64,1,-0.1628223376196766,0.4110275689223156
2012-09-03,1.72,1,-0.1590357716285213,0.43107769423559933
2012-09-04,1.68,0,-0.1590357716285213,0.42105263157895745
2012-09-05,1.7,1,-0.16464879886246914,0.42606516290727836
2012-09-06,1.76,1,-0.17493934879137346,0.44110275689224115
2012-09-07,1.87,1,-0.18055237602532126,0.46867167919800623
2012-09-10,1.93,1,-0.17868136694733866,0.48370927318296897
2012-09-11,1.91,0,-0.17868136694733866,0.47869674185464806
2012-09-12,1.95,0,-0.17868136694733866,0.48872180451128994
2012-09-13,1.86,0,-0.17868136694733866,0.46616541353384583
2012-09-14,1.99,0,-0.17868136694733866,0.4987468671679318
2012-09-17,1.94,1,-0.1703920251817405,0.48621553884712954
2012-09-18,1.85,1,-0.18789174668689224,0.46365914786968543
2012-09-19,2.04,1,-0.176839290999428,0.5112781954887342
2012-09-20,1.92,1,-0.18973382263480296,0.4812030075188087
2012-09-21,2.06,1,-0.18328655681711548,0.5162907268170552
2012-09-24,1.99,1,-0.17223410112965126,0.498746867167932
2012-09-25,1.87,0,-0.17223410112965126,0.4686716791980065
2012-09-26,1.76,1,-0.17810571821361665,0.44110275689224143
2012-09-27,1.82,0,-0.17810571821361665,0.4561403508772042
2012-09-28,1.97,0,-0.17810571821361665,0.4937343358396111
2012-10-08,1.89,0,-0.17810571821361665,0.4736842105263275
2012-10-09,1.95,0,-0.17810571821361665,0.4887218045112903
2012-10-10,1.95,1,-0.17536563024109947,0.4887218045112903
2012-10-11,1.92,0,-0.17536563024109947,0.4812030075188089
2012-10-12,1.9,1,-0.17075074523475478,0.476190476190488
2012-10-15,1.85,0,-0.17075074523475478,0.4636591478696858
2012-10-16,1.85,1,-0.16982776823348583,0.4636591478696858
2012-10-17,1.84,0,-0.16982776823348583,0.46115288220552536
2012-10-18,1.89,1,-0.16713208937263685,0.4736842105263277
2012-10-19,1.86,0,-0.16713208937263685,0.46616541353384633
2012-10-22,1.86,1,-0.16713208937263685,0.46616541353384633
2012-10-23,1.86,1,-0.16533497013207085,0.46616541353384633
2012-10-24,1.84,0,-0.16533497013207085,0.4611528822055254
2012-10-25,1.86,1,-0.15822378862101402,0.4661654135338464
2012-10-26,1.78,1,-0.1591126863098961,0.4461152882205626
2012-10-29,1.79,1,-0.15733489093213193,0.448621553884723
2012-10-30,1.77,1,-0.15733489093213193,0.44360902255640217
2012-10-31,1.77,1,-0.16355717475430664,0.44360902255640217
2012-11-01,1.84,1,-0.16266827706542455,0.4611528822055254
2012-11-02,1.83,1,-0.16000158399877826,0.458646616541365
2012-11-05,1.8,0,-0.16000158399877826,0.4511278195488836
2012-11-06,1.83,1,-0.16437321197688692,0.45864661654136496
2012-11-07,1.88,1,-0.15650428161629132,0.4711779448621672
2012-11-08,1.79,0,-0.15650428161629132,0.44862155388472313
2012-11-09,1.8,1,-0.15650428161629132,0.45112781954888365
2012-11-12,1.8,1,-0.15128747222908162,0.45112781954888365
2012-11-13,1.74,1,-0.15302640869148487,0.43609022556392085
2012-11-14,1.76,0,-0.15302640869148487,0.4411027568922418
2012-11-15,1.69,1,-0.14940448185855032,0.4235588972431186
2012-11-16,1.65,0,-0.14940448185855032,0.41353383458647675
2012-11-19,1.67,0,-0.14940448185855032,0.4185463659147977
2012-11-20,1.68,0,-0.14940448185855032,0.42105263157895817
2012-11-21,1.7,0,-0.14940448185855032,0.4260651629072791
2012-11-22,1.66,0,-0.14940448185855032,0.4160401002506372
2012-11-23,1.67,1,-0.15208839470630872,0.4185463659147977
2012-11-26,1.7,1,-0.14850984424263086,0.42606516290727914
2012-11-27,1.66,0,-0.14850984424263086,0.41604010025063726
2012-11-28,1.58,1,-0.14475010135041239,0.3959899749373536
2012-11-29,1.54,1,-0.14662997279652165,0.3859649122807118
2012-11-30,1.56,1,-0.14287022990430315,0.39097744360903275
2012-12-03,1.52,1,-0.1400504227351393,0.3809523809523909
2012-12-04,1.49,1,-0.14850984424263092,0.37343358395990955
2012-12-05,1.58,1,-0.14662997279652168,0.3959899749373538
2012-12-06,1.56,1,-0.15132965141179483,0.39097744360903286
2012-12-07,1.61,1,-0.1541494585809587,0.40350877192983525
2012-12-10,1.64,1,-0.15320952285790407,0.4110275689223166
2012-12-11,1.63,1,-0.15790920147317722,0.4085213032581562
2012-12-12,1.68,0,-0.15790920147317722,0.42105263157895856
2012-12-13,1.61,0,-0.15790920147317722,0.40350877192983536
2012-12-14,1.73,0,-0.15790920147317722,0.43358395989976095
2012-12-17,1.75,0,-0.15790920147317722,0.4385964912280819
2012-12-18,1.74,0,-0.15790920147317722,0.4360902255639215
2012-12-19,1.7,1,-0.15976695678462635,0.42606516290727964
2012-12-20,1.72,1,-0.15512256850600348,0.43107769423560055
2012-12-21,1.67,1,-0.15605144616172803,0.4185463659147982
2012-12-24,1.68,1,-0.1597669567846263,0.42105263157895867
2012-12-25,1.72,1,-0.16441134506324917,0.4310776942356005
2012-12-26,1.77,0,-0.16441134506324917,0.44360902255640283
2012-12-27,1.74,1,-0.16630113063868884,0.4360902255639214
2012-12-28,1.76,0,-0.16630113063868884,0.4411027568922424
2012-12-31,1.79,0,-0.16630113063868884,0.4486215538847238
2013-01-04,1.77,1,-0.16536157622830075,0.44360902255640294
2013-01-07,1.76,1,-0.16442202181791266,0.44110275689224243
2013-01-08,1.75,0,-0.16442202181791266,0.4385964912280819
2013-01-09,1.76,1,-0.16722466991708163,0.44110275689224243
2013-01-10,1.79,1,-0.16255358975180004,0.44862155388472386
2013-01-11,1.74,0,-0.16255358975180004,0.4360902255639216
2013-01-14,1.8,1,-0.16526281624766337,0.4511278195488844
2013-01-15,1.83,0,-0.16526281624766337,0.4586466165413658
2013-01-16,1.87,0,-0.16526281624766337,0.4686716791980077
2013-01-17,1.8,1,-0.16801719651845776,0.45112781954888437
2013-01-18,1.83,1,-0.1670990697615263,0.45864661654136574
2013-01-21,1.82,1,-0.162508435976869,0.4561403508772053
2013-01-22,1.77,0,-0.162508435976869,0.443609022556403
2013-01-23,1.77,1,-0.15883592894914317,0.443609022556403
2013-01-24,1.73,0,-0.15883592894914317,0.4335839598997612
2013-01-25,1.73,1,-0.16159030921993756,0.4335839598997612
2013-01-28,1.76,1,-0.1634265627338005,0.44110275689224254
2013-01-29,1.78,1,-0.16250843597686904,0.4461152882205635
2013-01-30,1.77,1,-0.16801719651845784,0.44360902255640305
2013-01-31,1.83,1,-0.16618094300459493,0.4586466165413659
2013-02-01,1.81,1,-0.16801719651845787,0.453634085213045
2013-02-04,1.83,1,-0.17168970354618374,0.4586466165413659
2013-02-05,1.87,1,-0.1680171965184579,0.4686716791980078
2013-02-06,1.83,1,-0.17077157678925228,0.45864661654136596
2013-02-07,1.86,1,-0.17168970354618374,0.4661654135338474
2013-02-08,1.87,1,-0.1625084359768691,0.46867167919800784
2013-02-18,1.77,0,-0.1625084359768691,0.44360902255640317
2013-02-19,1.74,0,-0.1625084359768691,0.43609022556392174
2013-02-20,1.75,0,-0.1625084359768691,0.43859649122808225
2013-02-21,1.64,1,-0.16349934107428904,0.41102756892231707
2013-02-22,1.65,1,-0.1625084359768691,0.4135338345864775
2013-02-25,1.64,1,-0.15854481558718939,0.411027568922317
2013-02-26,1.6,1,-0.16151753087944917,0.4010025062656752
2013-02-27,1.63,1,-0.164490246171709,0.4085213032581565
2013-02-28,1.66,1,-0.16349934107428907,0.416040100250638
2013-03-01,1.65,1,-0.1575539104897695,0.4135338345864775
2013-03-04,1.59,1,-0.15854481558718944,0.3984962406015148
2013-03-05,1.6,1,-0.1605266257820293,0.40100250626567524
2013-03-06,1.62,1,-0.1595357206846094,0.40601503759399615
2013-03-07,1.61,1,-0.15656300539234957,0.4035087719298357
2013-03-08,1.58,0,-0.15656300539234957,0.39598997493735427
2013-03-11,1.56,1,-0.15355217836557364,0.39097744360903336
2013-03-12,1.53,1,-0.15154496034772302,0.383458646616552
2013-03-13,1.51,1,-0.14953774232987238,0.3784461152882311
2013-03-14,1.49,1,-0.14451969728524577,0.37343358395991016
2013-03-15,1.44,1,-0.14251247926739513,0.36090225563910777
2013-03-18,1.42,1,-0.14552330629417107,0.3558897243107868
2013-03-19,1.45,1,-0.14853413332094703,0.36340852130326823
2013-03-20,1.48,1,-0.1475305243120217,0.37092731829574965
2013-03-21,1.47,1,-0.14853413332094703,0.3684210526315892
2013-03-22,1.48,1,-0.14853413332094703,0.37092731829574965
2013-03-25,1.48,1,-0.14451969728524577,0.37092731829574965
2013-03-26,1.44,1,-0.14351608827632045,0.36090225563910777
2013-03-27,1.43,1,-0.14652691530309642,0.3583959899749473
2013-03-28,1.46,1,-0.14351608827632048,0.36591478696742874
2013-03-29,1.43,0,-0.14351608827632048,0.3583959899749473
2013-04-01,1.38,1,-0.14351608827632048,0.3458646616541449
2013-04-02,1.38,1,-0.14143614496796802,0.3458646616541449
2013-04-03,1.36,1,-0.14559603158467296,0.340852130325824
2013-04-08,1.4,1,-0.14351608827632048,0.35087719298246584
2013-04-09,1.38,1,-0.14559603158467296,0.34586466165414487
2013-04-10,1.4,1,-0.14143614496796805,0.35087719298246584
2013-04-11,1.36,0,-0.14143614496796805,0.340852130325824
2013-04-12,1.35,0,-0.14143614496796805,0.3383458646616636
2013-04-15,1.16,1,-0.13655903652079676,0.2907268170426146
2013-04-16,1.12,1,-0.13533975940900395,0.2807017543859728
2013-04-17,1.11,1,-0.1329012051854183,0.2781954887218123
2013-04-18,1.09,1,-0.14021686785617524,0.27318295739349135
2013-04-19,1.15,1,-0.1389975907443824,0.28822055137845415
2013-04-22,1.14,1,-0.12924337385003978,0.28571428571429364
2013-04-23,1.06,1,-0.1329012051854183,0.26566416040100993
2013-04-24,1.09,0,-0.1329012051854183,0.27318295739349135
2013-04-25,1.08,0,-0.1329012051854183,0.2706766917293309
2013-04-26,1.09,1,-0.1255855425146613,0.27318295739349135
2013-05-02,1.03,1,-0.12924337385003978,0.2581453634085285
2013-05-03,1.06,0,-0.12924337385003978,0.26566416040100993
2013-05-06,1.1,1,-0.12924337385003978,0.2756892230576518
2013-05-07,1.1,1,-0.1280684340877667,0.2756892230576518
2013-05-08,1.09,1,-0.1257185545632205,0.2731829573934913
2013-05-09,1.07,0,-0.1257185545632205,0.26817042606517033
2013-05-10,1.08,1,-0.12222637249201995,0.27067669172933084
2013-05-13,1.05,1,-0.11757012973041919,0.2631578947368495
2013-05-14,1.01,1,-0.116406069040019,0.2531328320802076
2013-05-15,1.0,1,-0.11524200834961881,0.25062656641604714
2013-05-16,0.99,1,-0.11989825111121957,0.24812030075188665
2013-05-17,1.03,1,-0.12339043318242014,0.25814536340852856
2013-05-20,1.06,1,-0.12339043318242014,0.26566416040101
2013-05-21,1.06,1,-0.12222637249201995,0.26566416040101
2013-05-22,1.05,1,-0.1187341904208194,0.26315789473684953
2013-05-23,1.02,0,-0.1187341904208194,0.25563909774436816
2013-05-24,1.04,1,-0.11645084060503441,0.2606516290726891
2013-05-27,1.02,0,-0.11645084060503441,0.25563909774436816
2013-05-28,1.08,0,-0.11645084060503441,0.270676691729331
2013-05-29,1.07,1,-0.11536251499190327,0.26817042606517055
2013-05-30,1.06,1,-0.11318586376564095,0.2656641604010101
2013-05-31,1.04,0,-0.11318586376564095,0.2606516290726892
2013-06-03,1.05,1,-0.1099519819437655,0.26315789473684964
2013-06-04,1.02,0,-0.1099519819437655,0.25563909774436827
2013-06-05,1.02,1,-0.10671810012189005,0.25563909774436827
2013-06-06,0.99,1,-0.10564013951459825,0.24812030075188687
2013-06-07,0.98,1,-0.09593849404897188,0.24561403508772645
2013-06-13,0.89,1,-0.09809441526355553,0.22305764411028217
2013-06-14,0.91,1,-0.09378257283438825,0.22807017543860314
2013-06-17,0.87,1,-0.09270461222709643,0.21804511278196123
2013-06-18,0.86,1,-0.08623684858334553,0.21553884711780075
2013-06-19,0.8,1,-0.07437928190313552,0.20050125313283793
2013-06-20,0.69,1,-0.06898947886667643,0.1729323308270727
2013-06-21,0.64,1,-0.0506641485427155,0.16040100250627037
2013-06-24,0.47,1,-0.04527434550625641,0.11779448621554228
2013-06-25,0.42,1,-0.037728621255213673,0.10526315789473993
2013-06-26,0.35,1,-0.037728621255213673,0.0877192982456166
2013-06-27,0.35,1,-0.036650660647921864,0.0877192982456166
2013-06-28,0.34,1,-0.03988454246979732,0.08521303258145614
2013-07-01,0.37,1,-0.0441963848989646,0.09273182957393755
2013-07-02,0.41,1,-0.04743026672084007,0.10275689223057945
2013-07-03,0.44,1,-0.05282006975729916,0.11027568922306087
2013-07-04,0.49,1,-0.07869112433230284,0.12280701754386324
2013-07-05,0.73,1,-0.06683355765209283,0.18295739348371462
2013-07-08,0.62,1,-0.06467763643750918,0.1553884711779494
2013-07-09,0.6,0,-0.06467763643750918,0.15037593984962844
2013-07-10,0.63,0,-0.06467763643750918,0.15789473684210986
2013-07-11,0.7,1,-0.05728590655893671,0.17543859649123314
2013-07-12,0.62,1,-0.05636194032411515,0.15538847117794938
