日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,date_only,铜价,收益率,铜价涨幅,MA5,MA20,MA5_Ratio,MA20_Ratio,RSI14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Std,BB_Upper,BB_Lower
2019-03-27,2230,34.7,34.04,34.86,33.41,358417,1249321312.0,4.22,-0.93,-0.32,1.97,2019-03-27,0,-0.0093131548311991,0,35.044,36.092,-0.02864969752311375,-0.05685470464368836,33.00970873786406,0.8291164174624726,1.4053077482512752,-0.5761913307888027,36.092,1.3200701735735265,38.73214034714705,33.451859652852946
2019-03-28,2230,34.04,34.39,35.3,33.6,414619,1473109136.0,4.99,1.03,0.35,2.28,2019-03-28,0,0.010282021151586385,0,34.705999999999996,36.065999999999995,-0.009105053881173109,-0.04647035989574655,35.97046413502109,0.6953754008126367,1.2633212787635475,-0.5679458779509108,36.065999999999995,1.3493717836559598,38.76474356731192,33.36725643268807
2019-03-29,2230,34.4,35.49,35.66,33.77,496526,1774593104.0,5.5,3.2,1.1,2.73,2019-03-29,0,0.03198604245420178,0,34.682,36.089,0.02329738769390466,-0.016597855302169506,32.40534521158129,0.6704173347671798,1.144740489964274,-0.4743231551970941,36.089,1.334623542427057,38.75824708485411,33.419752915145885
2019-04-01,2230,36.0,36.59,36.7,36.0,583940,2171757488.0,1.97,3.1,1.1,3.21,2019-04-01,0,0.03099464637926186,0,34.974000000000004,36.115,0.04620575284497064,0.013152429738335858,40.83503054989818,0.7309724985803783,1.0619868916874948,-0.33101439310711656,36.115,1.339290857133185,38.793581714266374,33.43641828573363
2019-04-02,2230,36.55,37.03,38.0,36.18,795237,3011288736.0,4.97,1.2,0.44,4.37,2019-04-02,0,0.012025143481825484,0,35.507999999999996,36.064,0.042863580038301485,0.026785714285714413,58.94039735099339,0.8051855471681435,1.0106266227836247,-0.2054410756154812,36.064,1.2798289359378112,38.62365787187562,33.50434212812438
2019-04-03,2230,36.5,36.61,36.81,36.07,440127,1641319488.0,2.0,-1.13,-0.42,2.42,2019-04-03,0,-0.011342155009451793,0,36.022000000000006,36.022000000000006,0.016323357947920503,0.016323357947920503,60.87551299589602,0.8206494963788629,0.9726311975026724,-0.1519817011238095,36.022000000000006,1.245267250961154,38.51253450192231,33.5314654980777
2019-04-04,2230,36.86,36.5,37.56,36.33,463804,1745992256.0,3.36,-0.3,-0.11,2.55,2019-04-04,0,-0.003004643540016394,0,36.444,35.9875,0.0015366041049280632,0.014241055922195267,58.977900552486176,0.8146380663145649,0.9410325712650509,-0.126394504950486,35.9875,1.2205170388428954,38.42853407768579,33.546465922314205
2019-04-08,2230,36.6,35.37,36.77,34.89,587093,2140001280.0,5.15,-3.1,-1.13,3.22,2019-04-08,0,-0.030958904109589125,0,36.42,35.9035,-0.02883031301482708,-0.014859275558093299,49.25742574257423,0.7105021816053352,0.8949264933331078,-0.18442431172777263,35.9035,1.201202358166076,38.30590471633215,33.50109528366785
2019-04-09,2230,35.26,35.4,35.98,34.91,286567,1037776896.0,3.03,0.08,0.03,1.57,2019-04-09,0,0.0008481764206955678,0,36.182,35.741,-0.021612956718810583,-0.009540863434151281,42.89693593314761,0.623210509179529,0.840583296502392,-0.21737278732286303,35.741,1.0155884993444033,37.772176998688806,33.70982300131119
2019-04-10,2230,35.45,35.22,35.84,35.08,306131,1108430992.0,2.15,-0.51,-0.18,1.68,2019-04-10,0,-0.005084745762711895,0,35.82,35.582499999999996,-0.01675041876046901,-0.010187592215274321,44.252873563218365,0.533358509311114,0.7791383390641364,-0.24577982975302248,35.582499999999996,0.8061857889571356,37.19487157791427,33.97012842208572
2019-04-11,2230,35.39,34.21,35.48,34.2,400230,1415363648.0,3.63,-2.87,-1.01,2.2,2019-04-11,0,-0.028676888131743294,0,35.339999999999996,35.509,-0.03197509903791729,-0.03658227491621846,38.179519595448824,0.37631368309726554,0.6985734078707623,-0.32225972477349674,35.509,0.8619128054572518,37.2328256109145,33.7851743890855
2019-04-12,2230,34.21,34.23,34.37,33.76,251588,877376896.0,1.78,0.06,0.02,1.38,2019-04-12,0,0.0005846243788365513,0,34.885999999999996,35.4695,-0.018804104798486487,-0.034945516570574764,40.75067024128685,0.25057983141294216,0.6089746925791983,-0.3583948611662562,35.4695,0.9026421742515216,37.27478434850304,33.66421565149695
2019-04-15,2230,34.71,33.91,35.3,33.85,313119,1105200784.0,4.24,-0.93,-0.32,1.72,2019-04-15,0,-0.009348524685948045,0,34.594,35.405,-0.019772214834942625,-0.04222567433978264,41.643835616438324,0.12368772731367983,0.5119172995260947,-0.38822957221241483,35.405,0.9667280682257148,37.338456136451434,33.47154386354857
2019-04-16,2230,33.78,34.46,34.55,33.05,385322,1331011600.0,4.42,1.62,0.55,2.12,2019-04-16,0,0.01621940430551483,0,34.406,35.3535,0.0015694936929606662,-0.025273310987596553,50.70621468926554,0.06673593376225284,0.4228810263733263,-0.35614509261107347,35.3535,0.9891371838232288,37.33177436764645,33.37522563235354
2019-04-17,2230,34.5,34.16,34.74,34.08,283822,997327952.0,1.92,-0.87,-0.3,1.56,2019-04-17,0,-0.008705745792222941,0,34.194,35.240500000000004,-0.0009943264900276194,-0.030660745449128335,50.849858356940494,-0.002576564704106943,0.3377895081578397,-0.34036607286194664,35.240500000000004,0.9899786015766523,37.22045720315331,33.2605427968467
